Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1349442760.0110428,1698,1349442760,13618946,auk,0.2286168666721961,0.12448554812588335,-0.6114419764038941,0.7472458672164641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04955374568679,-2.418240945100743,1.0741628881399101,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-1.1575799999999998,-0.48068999999999995,2.75661,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.0315015,1699,1349442760,33618927,auk,0.20513775495878556,0.10821013978469793,-0.6065068975952046,0.7604988167694184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9804387073078146,-2.588148747782391,1.0555751316061703,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-1.2949199999999998,-0.32372999999999996,3.5315999999999996,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.0517635,1700,1349442760,53617001,auk,0.18407223792236727,0.09294373697363237,-0.6013645910461638,0.7719064072926898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.867341371778582,-2.467459230006983,1.0754718850789058,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-0.31392,-0.20600999999999997,4.05153,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.071023,1701,1349442760,73616982,auk,0.16390254236270627,0.07678865859270746,-0.5942652262059909,0.7836378624345026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7652396105369137,-2.423738732244525,1.275748416745255,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.28511,-0.25505999999999995,5.189489999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.0910344,1702,1349442760,93615055,auk,0.14192323544705418,0.05717149866499424,-0.5850593339728916,0.7964262619425827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7160213256306737,-2.8093692304726723,1.459793386368057,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.32497,-0.21581999999999998,7.37712,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.111063,1703,1349442760,113615036,auk,0.1189978815555051,0.03603344043918256,-0.5748169792035533,0.8087808947883968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7683812031905035,-2.8397379594573735,1.5312646192372248,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.8639,0.33353999999999995,9.545129999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.1311707,1704,1349442760,133615017,auk,0.09834404023567911,0.017800081169612098,-0.5635559199347012,0.8200099584560123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7238753072646481,-2.434996105919889,1.627868593335111,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.08953,0.7259399999999999,11.12454,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.1512728,1705,1349442760,153612852,auk,0.0792401160294463,-0.0005683853381018081,-0.5493309267397728,0.831839055272695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5173155902911192,-2.274251281811211,1.7009106225310737,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.51198,0.39239999999999997,12.625469999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.1714373,1706,1349442760,173612833,auk,0.06359230680038022,-0.018110975296546292,-0.5360300517923778,0.8416054863563301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38615409700374537,-2.3454607152925795,1.631533784764299,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.89457,-0.16676999999999997,14.420699999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.1913693,1707,1349442760,193613052,auk,0.046799016357792114,-0.038277786668303,-0.5223162473809042,0.8506059021883453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3115412714809878,-2.3438899189657847,1.499848692701327,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.02148,-0.24524999999999997,15.470369999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.2113376,1708,1349442760,213610888,auk,0.03180142571295516,-0.05799489966548595,-0.5091999428018035,0.858102953721786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19111355309337907,-2.3577652865191396,1.485711525760173,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.5604099999999996,-0.19619999999999999,16.726049999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.2314367,1709,1349442760,233610868,auk,0.016824112178471514,-0.07868097074347549,-0.49535239401321074,0.8649579526414284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22802726677305912,-2.474004214701962,1.5553501629147466,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.12939,-0.27468,18.51147,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.2513385,1710,1349442760,253608942,auk,0.001331513917829888,-0.09796568451109992,-0.4816370593725841,0.8708769687894429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4351105825221863,-2.3679754626433063,1.5519467708733576,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.41388,-0.35316,19.561139999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.2709801,1711,1349442760,273608923,auk,-0.01667769039003212,-0.11539618306345324,-0.46590441506775837,0.8771195195627618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7225663103256523,-2.0114046964608647,1.5940964723090207,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.47274,-0.35316,20.081069999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.2928655,1712,1349442760,293608904,auk,-0.035446650494611404,-0.12784204910131844,-0.4510544947243441,0.882581321034643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0403907671138197,-1.7291849564133819,1.5849334937360504,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.27654,-0.11771999999999999,20.39499,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.3110285,1713,1349442760,313606977,auk,-0.054184768264301963,-0.13528158976574448,-0.4360105059379476,0.8880640410861886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1767882481571765,-1.1799298408107664,1.6283921921107094,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.98224,-0.28448999999999997,20.94435,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.331354,1714,1349442760,333606958,auk,-0.07068124904788903,-0.13647879868858706,-0.4219225705054535,0.8935093972866884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3629276128823717,-0.608159977857424,1.6409585627250685,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,3.0803399999999996,-0.8730899999999999,20.87568,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.351637,1715,1349442760,353605032,auk,-0.08853707680133262,-0.1329327613955064,-0.4069500428957806,0.8993785240744648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4487978120804927,-0.32777283352453507,1.634937176805688,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.9331899999999997,-1.48131,20.3067,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.3713775,1716,1349442760,373605013,auk,-0.1051954129754902,-0.12849708127234047,-0.3933872997956627,0.9042504396199557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3977469314596587,-0.3502875808752619,1.5687019316925033,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.11896,-1.8639,19.894679999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.3909738,1717,1349442760,393604994,auk,-0.12126542882108501,-0.12421730631712602,-0.3806454998274983,0.9082806614946888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4048155149302357,-0.24635322391899958,1.450892207182886,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.32435,-2.3544,19.914299999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.411043,1718,1349442760,413602829,auk,-0.13621246269338216,-0.11762546662993754,-0.36965779558335043,0.911572009646825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5697491292436998,0.13377948716536534,1.323134105936901,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.4028299999999998,-2.71737,19.96335,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.4312236,1719,1349442760,433603048,auk,-0.15335968272209374,-0.10595330177357865,-0.35955879148983105,0.9143151431651059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8619172460275506,0.4309217923173999,1.1948524059153178,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.9521899999999999,-2.4819299999999997,19.600379999999998,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.4511995,1720,1349442760,453603029,auk,-0.17150825945220594,-0.09290350647895051,-0.35149649219317036,0.9156440746269737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.08366132749343,0.43275438803199395,1.0252064026214691,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.75599,-1.77561,19.13931,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.471058,1721,1349442760,473600864,auk,-0.19100268901851558,-0.07912898257759518,-0.34539287702437926,0.9154017355264044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2645647044626425,0.6230825429619756,0.842732229325462,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.0889099999999998,-1.44207,18.82539,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.4915862,1722,1349442760,493600845,auk,-0.20989255852707728,-0.061669687193140886,-0.3411114834645801,0.9142127320296142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5137977216474328,1.152964503867454,0.8325220532012951,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.3145399999999998,-1.35378,18.10926,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.5115433,1723,1349442760,513598919,auk,-0.23106131387097825,-0.03594870533290703,-0.33677527473431773,0.9120859466874434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7305676147451283,1.694365637836095,0.8728391589223641,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.4819299999999997,-0.92214,16.431749999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.5313797,1724,1349442760,533598900,auk,-0.24980659870056413,-0.008665626349534189,-0.3335645679279817,0.9089863855903698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.797064659246112,1.9559032262474452,0.8018915248287947,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.7369899999999996,-0.6474599999999999,14.48937,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.55687,1725,1349442760,553598881,auk,-0.26945826195216604,0.022104278735026614,-0.33049968627540444,0.9042530637488497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6522895977931826,1.9412424605306928,0.6932447788921476,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.2464899999999997,-0.8730899999999999,11.92896,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.5713325,1726,1349442760,573596954,auk,-0.28524749651140385,0.04706872687935542,-0.327976329193983,0.899360844251279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3082852022251004,1.6598081186466072,0.5647012794827653,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.80504,-1.3439699999999999,9.800189999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.5915794,1727,1349442760,593596935,auk,-0.2981096360225828,0.06918322377065926,-0.3260363427810633,0.8944521393820527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7396569319253479,1.4896385165771602,0.543233729683235,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.5892199999999999,-1.7265599999999999,8.08344,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.6109917,1728,1349442760,613595009,auk,-0.30600541278579124,0.08955737627807413,-0.3234618085554361,0.8909055068333742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.104008018349013,1.4220942745249796,0.5950700084674666,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.54998,-1.8737099999999998,6.69042,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.6315277,1729,1349442760,633594990,auk,-0.3081933917987778,0.10678123082773687,-0.3218350890064756,0.888840130438918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.604494786428236,1.590954879655431,0.6246533392887705,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.5892199999999999,-1.48131,5.385689999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.6517773,1730,1349442760,653594971,auk,-0.30550529518293557,0.12582391329350584,-0.32124677494625237,0.8874882348771321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.268082573106329,1.8496126748009905,0.6615670529684505,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.8737099999999998,-0.8142299999999999,4.24773,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.6713028,1731,1349442760,673593044,auk,-0.2983509519559908,0.14687043893611224,-0.3220695561536938,0.8863898604071634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13116149328737386,1.9849629582931507,0.6579018615392624,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,2.19744,-0.28448999999999997,3.44331,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.6910849,1732,1349442760,693593025,auk,-0.28801695966855995,0.1653246771673575,-0.32326450548162444,0.8861230397402547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49532444171599066,2.0284216566678097,0.7181157207330668,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.89333,0.029429999999999998,3.4334999999999996,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.711088,1733,1349442760,713593006,auk,-0.2735908877956951,0.18469052828608468,-0.3244781964533463,0.8864261587424831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735918079103409,2.101201886475973,0.9055640823972578,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.4028299999999998,0.39239999999999997,3.7670399999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.7310853,1734,1349442760,733590841,auk,-0.25616105017418916,0.2063831143947664,-0.32465011693672935,0.8867862358197387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8079129107481751,2.325563961819844,1.0403907671138197,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.4518799999999998,0.84366,3.75723,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.7515535,1735,1349442760,753590822,auk,-0.23727073818023384,0.22896850298538757,-0.32333411483309615,0.8869786196009098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9484991819963183,2.5033257461354665,1.3338678808366662,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.84428,0.54936,3.4236899999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.7712896,1736,1349442760,773588896,auk,-0.21626747910933986,0.25127276928219344,-0.31932643664485655,0.8877617922374487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1623892818282233,2.5347416726713647,1.780235837034216,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,1.5401699999999998,-0.5787899999999999,3.1097699999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.791336,1737,1349442760,793588877,auk,-0.18984311150501842,0.27390254180814366,-0.310851530263472,0.8901170241816461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5448781874027806,2.3365595361074085,2.3381303324342033,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.19619999999999999,-1.93257,3.06072,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.8112364,1738,1349442760,813588858,auk,-0.15906965535490786,0.29356068777688193,-0.2977755322490252,0.8943426075789103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9231783027725515,2.091777108515204,2.8009916500630996,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-1.4714999999999998,-2.77623,3.2569199999999996,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.8314843,1739,1349442760,833586931,auk,-0.12276614977799924,0.310180078807605,-0.2806878908200422,0.8999617209229456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198329459349458,1.6956746347750906,3.0934215662347495,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-2.70756,-3.1195799999999996,3.4629299999999996,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.8517587,1740,1349442760,853586912,auk,-0.08714875438254091,0.3208698762129954,-0.26134557736692493,0.9061711242030268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.307499804061703,1.2490448791897417,3.3125476538226373,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-3.3354,-2.96262,3.6689399999999996,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.8710384,1741,1349442760,873584986,auk,-0.05024619081916977,0.3275485007842907,-0.24020762101385396,0.9124075836757342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.444420883880658,0.9471901850573226,3.393967263428173,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-3.79647,-2.50155,3.6296999999999997,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.8916178,1742,1349442760,893584967,auk,-0.013657240898680298,0.3301205041294793,-0.21841645070584698,0.9182201188088801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407245370813179,0.5681046715241542,3.3596715436264843,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-4.15944,-2.01105,3.40407,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.910964,1743,1349442760,913584948,auk,0.01980347606004549,0.3282297180079961,-0.1980754847958534,0.9233846310585954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3768766418284772,0.141895268187139,3.212016688907764,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-4.73823,-1.44207,3.58065,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.9314585,1744,1349442760,933583021,auk,0.052630545550594224,0.32217452452586615,-0.1774584615327556,0.9284083669657477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1650809370989657,-0.18535396656179778,3.1248374927706473,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-5.405309999999999,-0.90252,4.05153,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.9516842,1745,1349442760,953583002,auk,0.08244605941835045,0.31324872092355144,-0.15522632419535498,0.9332645254176029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7283995582499845,-0.4233296100712246,2.9727320484593416,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-5.464169999999999,0.39239999999999997,4.3164,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.970954,1746,1349442760,973582983,auk,0.10468946495853035,0.30397010463766,-0.13609679836405578,0.9370805477056495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3548118318605982,-0.5804092427507143,2.6426030204446143,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-5.15025,1.9423799999999998,4.43412,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442760.990994,1747,1349442760,993581057,auk,0.12306572455325375,0.29295042587678144,-0.11809056098860571,0.9407919508712813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8600109889202058,-0.6626142505196472,2.1179570472951186,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-4.8951899999999995,2.98224,4.6107,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442761.0113087,1748,1349442761,13581038,auk,0.13440454078877948,0.2832171677007547,-0.10498663217863946,0.9437697083498213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4429645641561608,-0.6696828339902242,1.496183501272139,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-4.53222,3.2961599999999995,4.630319999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442761.0313547,1749,1349442761,33578873,auk,0.13969496207238655,0.27455785786175047,-0.09719131513163376,0.9463916464767347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07356562797156098,-0.6966481709335366,0.8136724972797563,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-4.17906,3.64932,4.424309999999999,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442761.057573,1750,1349442761,53578854,auk,0.14095840742642424,0.2676736198535055,-0.09562970175276603,0.9483335493132171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041887902047863905,-0.6780604143997969,-0.001308996938995747,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-4.65975,4.080959999999999,4.11039,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442761.0713582,1751,1349442761,73578835,auk,0.13663717668624464,0.2592757134690209,-0.10215976434505475,0.9506154684736122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.46286131762889615,-1.2207705453074338,-0.8966629032120867,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-5.57208,3.9141899999999996,4.37526,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442761.0912945,1752,1349442761,93579054,auk,0.12595466859759458,0.24735538252492384,-0.113868056362692,0.9539312354329328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8414232323864662,-1.804844979487336,-1.4967071000477372,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-6.04296,3.37464,5.36607,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442761.1115518,1753,1349442761,113576889,auk,0.10853766960198091,0.23087897613982833,-0.13138653211171375,0.9579415701563709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1223339754949535,-2.093609704229798,-2.032610446872596,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-5.738849999999999,3.2373,5.7879,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
1349442761.1314998,1754,1349442761,133576870,auk,0.08848086030885718,0.21381969271209353,-0.1512908600415371,0.961022035145606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2228649404098269,-2.193355270981274,-2.3849924228502513,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,-4.86576,3.5708399999999996,5.7977099999999995,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001,0.0,0.0,0.0,0.006889000000000001
